,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME
1908,Assam,Cachar,18,316,154,Barjalenga,2509,2615,282,18,124964215.4,74196.97611,313604.0,Gopinathpur,18.0,316.0,2096.0,299343.0,ASSAM,Cachar,Katigora,Gopinathpur T.E.,299343.0,577.0,18299343.0,Census Village,Gopinathpur T.E.
1912,Assam,Cachar,18,316,154,Barjalenga,2509,2615,282,18,124964215.4,74196.97611,317211.0,Irongmara,18.0,316.0,2096.0,299385.0,ASSAM,Cachar,Katigora,Irongmara (CT),299385.0,7685.0,18299385.0,Census Village,Irongmara (CT)
1950,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,336442.0,Khelma Pt. I,18.0,316.0,2095.0,299035.0,ASSAM,Cachar,Maibong,Khelma Pt I,299035.0,2002.0,18299035.0,Census Village,Khelma Pt I
1953,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,336526.0,Khelma Pt. I,18.0,316.0,2095.0,299035.0,ASSAM,Cachar,Maibong,Khelma Pt I,299035.0,2002.0,18299035.0,Census Village,Khelma Pt I
1972,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,337210.0,Chandra Nathpur,18.0,316.0,2095.0,299145.0,ASSAM,Cachar,Maibong,Chandranath Pur,299145.0,2781.0,18299145.0,Census Village,Chandranath Pur
1980,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,337893.0,Gohindakupa,18.0,316.0,2095.0,299022.0,ASSAM,Cachar,Maibong,Gobindakupa,299022.0,3747.0,18299022.0,Census Village,Gobindakupa
1982,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,337914.0,Gohindakupa,18.0,316.0,2095.0,299022.0,ASSAM,Cachar,Maibong,Gobindakupa,299022.0,3747.0,18299022.0,Census Village,Gobindakupa
1984,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,338120.0,Chandipur,18.0,316.0,2095.0,299020.0,ASSAM,Cachar,Maibong,Chandipur (Chondipur),299020.0,1441.0,18299020.0,Census Village,Chandipur (Chondipur)
1985,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,338126.0,Chandipur,18.0,316.0,2095.0,299020.0,ASSAM,Cachar,Maibong,Chandipur (Chondipur),299020.0,1441.0,18299020.0,Census Village,Chandipur (Chondipur)
1994,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,339002.0,Ghilatali,18.0,316.0,2095.0,299027.0,ASSAM,Cachar,Maibong,Gilatail (Ghilatail),299027.0,308.0,18299027.0,Census Village,Gilatail (Ghilatail)
1995,Assam,Cachar,18,316,149,Kalain,2512,2616,282,18,735243025.7,186609.6712,339023.0,Ghilatali,18.0,316.0,2095.0,299027.0,ASSAM,Cachar,Maibong,Gilatail (Ghilatail),299027.0,308.0,18299027.0,Census Village,Gilatail (Ghilatail)
2019,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,320978.0,Nayandar T.E.,18.0,316.0,2099.0,299942.0,ASSAM,Cachar,Sonai,Naraindhar T.E.,299942.0,364.0,18299942.0,Census Village,Naraindhar T.E.
2021,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,321196.0,Nayandar T.E.,18.0,316.0,2099.0,299942.0,ASSAM,Cachar,Sonai,Naraindhar T.E.,299942.0,364.0,18299942.0,Census Village,Naraindhar T.E.
2023,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,321700.0,Kapakhal F.V.,18.0,316.0,2099.0,299958.0,ASSAM,Cachar,Sonai,Kapakhal F.V.,299958.0,507.0,18299958.0,Census Village,Kapakhal F.V.
2024,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,321940.0,Kapakhal F.V.,18.0,316.0,2099.0,299958.0,ASSAM,Cachar,Sonai,Kapakhal F.V.,299958.0,507.0,18299958.0,Census Village,Kapakhal F.V.
2041,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,327230.0,Lakhinagar F.V.,18.0,316.0,2099.0,299952.0,ASSAM,Cachar,Sonai,Lakhinagar F.V.,299952.0,2587.0,18299952.0,Census Village,Lakhinagar F.V.
2043,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,327312.0,Lakhinagar F.V.,18.0,316.0,2099.0,299952.0,ASSAM,Cachar,Sonai,Lakhinagar F.V.,299952.0,2587.0,18299952.0,Census Village,Lakhinagar F.V.
2050,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,328091.0,Sibpur I,18.0,316.0,2099.0,299866.0,ASSAM,Cachar,Sonai,Sibpur Pt I,299866.0,1318.0,18299866.0,Census Village,Sibpur Pt I
2055,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,328326.0,Sibpur I,18.0,316.0,2099.0,299866.0,ASSAM,Cachar,Sonai,Sibpur Pt I,299866.0,1318.0,18299866.0,Census Village,Sibpur Pt I
2058,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,328692.0,Digligaon,18.0,316.0,2099.0,299897.0,ASSAM,Cachar,Sonai,Digligaon,299897.0,1745.0,18299897.0,Census Village,Digligaon
2060,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,328954.0,Digligaon,18.0,316.0,2099.0,299897.0,ASSAM,Cachar,Sonai,Digligaon,299897.0,1745.0,18299897.0,Census Village,Digligaon
2062,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,329198.0,Kalam Nagarpunjee,18.0,316.0,2099.0,299898.0,ASSAM,Cachar,Sonai,Kalam Naga Punji,299898.0,873.0,18299898.0,Census Village,Kalam Naga Punji
2063,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,329219.0,Kalam Nagarpunjee,18.0,316.0,2099.0,299898.0,ASSAM,Cachar,Sonai,Kalam Naga Punji,299898.0,873.0,18299898.0,Census Village,Kalam Naga Punji
2065,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,329547.0,Makhan Nagar,18.0,316.0,2099.0,299894.0,ASSAM,Cachar,Sonai,Makhan Nagar,299894.0,764.0,18299894.0,Census Village,Makhan Nagar
2066,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,329630.0,Bahadurpur T.E.,18.0,316.0,2099.0,299901.0,ASSAM,Cachar,Sonai,Banadurpur Cha Bagicha,299901.0,1024.0,18299901.0,Census Village,Banadurpur Cha Bagicha
2067,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,329682.0,Bahadurpur T.E.,18.0,316.0,2099.0,299901.0,ASSAM,Cachar,Sonai,Banadurpur Cha Bagicha,299901.0,1024.0,18299901.0,Census Village,Banadurpur Cha Bagicha
2068,Assam,Cachar,18,316,160,Lakhipur,2514,2617,282,18,242274990.0,138221.7435,330047.0,Makhan Nagar,18.0,316.0,2099.0,299894.0,ASSAM,Cachar,Sonai,Makhan Nagar,299894.0,764.0,18299894.0,Census Village,Makhan Nagar
2102,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,310730.0,Gurudayalpur F.V.,18.0,316.0,2098.0,299671.0,ASSAM,Cachar,Udarbond,Gurudayalpur F.V.,299671.0,476.0,18299671.0,Census Village,Gurudayalpur F.V.
2104,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,310798.0,Gurudayalpur F.V.,18.0,316.0,2098.0,299671.0,ASSAM,Cachar,Udarbond,Gurudayalpur F.V.,299671.0,476.0,18299671.0,Census Village,Gurudayalpur F.V.
2116,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,312622.0,Choto Salganga F.V.,18.0,316.0,2098.0,299368.0,ASSAM,Cachar,Udarbond,Chotosalganga F.V.,299368.0,446.0,18299368.0,Census Village,Chotosalganga F.V.
2117,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,312693.0,Choto Salganga F.V.,18.0,316.0,2098.0,299368.0,ASSAM,Cachar,Udarbond,Chotosalganga F.V.,299368.0,446.0,18299368.0,Census Village,Chotosalganga F.V.
2119,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,313727.0,Gopinathpur,18.0,316.0,2096.0,299343.0,ASSAM,Cachar,Katigora,Gopinathpur T.E.,299343.0,577.0,18299343.0,Census Village,Gopinathpur T.E.
2124,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,314780.0,Derby T.E.,18.0,316.0,2096.0,299333.0,ASSAM,Cachar,Katigora,Derby T.E.,299333.0,4557.0,18299333.0,Census Village,Derby T.E.
2128,Assam,Cachar,18,316,155,Narshingpur,2515,2618,282,18,459087593.0,155758.2041,316135.0,Derby T.E.,18.0,316.0,2096.0,299333.0,ASSAM,Cachar,Katigora,Derby T.E.,299333.0,4557.0,18299333.0,Census Village,Derby T.E.
2206,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,330550.0,Narainpur Grant Pt. I,18.0,316.0,2099.0,299751.0,ASSAM,Cachar,Sonai,Narainpur Grant Pt I,299751.0,2474.0,18299751.0,Census Village,Narainpur Grant Pt I
2207,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,330746.0,Diksha Grant,18.0,316.0,2099.0,299783.0,ASSAM,Cachar,Sonai,Dikcha Grant,299783.0,389.0,18299783.0,Census Village,Dikcha Grant
2209,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,331238.0,Narainpur Grant Pt. I,18.0,316.0,2099.0,299751.0,ASSAM,Cachar,Sonai,Narainpur Grant Pt I,299751.0,2474.0,18299751.0,Census Village,Narainpur Grant Pt I
2211,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,331741.0,Diksha Grant,18.0,316.0,2099.0,299783.0,ASSAM,Cachar,Sonai,Dikcha Grant,299783.0,389.0,18299783.0,Census Village,Dikcha Grant
2213,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,331881.0,Diglang Punjee,18.0,316.0,2099.0,299798.0,ASSAM,Cachar,Sonai,Diglang Punji,299798.0,15.0,18299798.0,Census Village,Diglang Punji
2217,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,332540.0,Diglang Punjee,18.0,316.0,2099.0,299798.0,ASSAM,Cachar,Sonai,Diglang Punji,299798.0,15.0,18299798.0,Census Village,Diglang Punji
2221,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,333522.0,Scottpur T.E.,18.0,316.0,2099.0,299748.0,ASSAM,Cachar,Sonai,Scotpur Cha Bagicha,299748.0,1290.0,18299748.0,Census Village,Scotpur Cha Bagicha
2222,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,333616.0,Scottpur T.E.,18.0,316.0,2099.0,299748.0,ASSAM,Cachar,Sonai,Scotpur Cha Bagicha,299748.0,1290.0,18299748.0,Census Village,Scotpur Cha Bagicha
2243,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,336218.0,Uttar Doloicherra,18.0,316.0,2099.0,299827.0,ASSAM,Cachar,Sonai,Uttar Doloichara,299827.0,1500.0,18299827.0,Census Village,Uttar Doloichara
2244,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,336325.0,Uttar Doloicherra,18.0,316.0,2099.0,299827.0,ASSAM,Cachar,Sonai,Uttar Doloichara,299827.0,1500.0,18299827.0,Census Village,Uttar Doloichara
2252,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,337429.0,Kalinagar Pt. I,18.0,316.0,2099.0,299844.0,ASSAM,Cachar,Sonai,Kalinagar Pt I,299844.0,207.0,18299844.0,Census Village,Kalinagar Pt I
2257,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,338011.0,Kumacherra,18.0,316.0,2099.0,299819.0,ASSAM,Cachar,Sonai,Kumachara,299819.0,308.0,18299819.0,Census Village,Kumachara
2258,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,338023.0,Kalinagar Pt. I,18.0,316.0,2099.0,299844.0,ASSAM,Cachar,Sonai,Kalinagar Pt I,299844.0,207.0,18299844.0,Census Village,Kalinagar Pt I
2260,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,338067.0,Kumacherra,18.0,316.0,2099.0,299819.0,ASSAM,Cachar,Sonai,Kumachara,299819.0,308.0,18299819.0,Census Village,Kumachara
2267,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,339074.0,Dipu,18.0,316.0,2099.0,299820.0,ASSAM,Cachar,Sonai,Dipu,299820.0,722.0,18299820.0,Census Village,Dipu
2268,Assam,Cachar,18,316,159,Rajabazar,2517,2620,282,18,465036310.0,148064.7928,339084.0,Dipu,18.0,316.0,2099.0,299820.0,ASSAM,Cachar,Sonai,Dipu,299820.0,722.0,18299820.0,Census Village,Dipu
3045,Assam,Dhemaji,18,308,89,Machkhowa,2547,2634,284,18,11372132.57,17414.80593,,,,,,,,,,,,,,,
3170,Assam,South Salmara-Mankachar,18,758,18,Fekamari,2554,2637,707,18,197703878.0,89187.19968,375389.0,Diara,18.0,758.0,2012.0,281691.0,ASSAM,South Salmara Mancachar,Mankachar,Diara,281691.0,4054.0,18281691.0,Census Village,Diara
3184,Assam,South Salmara-Mankachar,18,758,18,Fekamari,2554,2637,707,18,197703878.0,89187.19968,383877.0,Berabhanga Char Part I,18.0,758.0,2012.0,281509.0,ASSAM,South Salmara Mancachar,Mankachar,Barabangarchar Pt.I,281509.0,578.0,18281509.0,Census Village,Barabangarchar Pt.I
3236,Assam,Dhubri,18,301,13,Gauripur,2555,2639,285,18,333565611.0,155700.5524,398290.0,Aminer Char,18.0,301.0,2008.0,281458.0,ASSAM,Dhubri,Dhubri (Pt),Aminerchar,281458.0,1345.0,18281458.0,Census Village,Aminerchar
3373,Assam,Dhubri,18,301,9,Mahamaya,2558,2642,285,18,147807961.8,114116.6656,419164.0,Gobardhanpara,18.0,301.0,2009.0,281223.0,ASSAM,Dhubri,Bilasipara (Pt),Gobardhonpara,281223.0,3001.0,18281223.0,Census Village,Gobardhonpara
3436,Assam,Goalpara,18,302,25,Matia,2576,2644,287,18,252262733.6,108384.9306,,,,,,,,,,,,,,,
3440,Assam,Kamrup,18,321,191,Rampur,2612,2645,291,18,174876033.7,87734.6358,412282.0,Rampur Ii,18.0,321.0,2124.0,303219.0,ASSAM,Kamrup,Boko,Rampur No.2,303219.0,7554.0,18303219.0,Census Village,Rampur No.2
3443,Assam,Kamrup,18,321,191,Rampur,2612,2645,291,18,174876033.7,87734.6358,412919.0,Rampur Ii,18.0,321.0,2124.0,303219.0,ASSAM,Kamrup,Boko,Rampur No.2,303219.0,7554.0,18303219.0,Census Village,Rampur No.2
3459,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,362549.0,Kakripara Part Ii,18.0,758.0,2012.0,281744.0,ASSAM,South Salmara Mancachar,Mankachar,Kakripara Pt.II,281744.0,4668.0,18281744.0,Census Village,Kakripara Pt.II
3461,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,363180.0,Kakripara Part Ii,18.0,758.0,2012.0,281744.0,ASSAM,South Salmara Mancachar,Mankachar,Kakripara Pt.II,281744.0,4668.0,18281744.0,Census Village,Kakripara Pt.II
3465,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,367596.0,Rangapani,18.0,758.0,2012.0,281736.0,ASSAM,South Salmara Mancachar,Mankachar,Rangapani,281736.0,3548.0,18281736.0,Census Village,Rangapani
3471,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,368626.0,Rangapani,18.0,758.0,2012.0,281736.0,ASSAM,South Salmara Mancachar,Mankachar,Rangapani,281736.0,3548.0,18281736.0,Census Village,Rangapani
3473,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,369507.0,Jhaw Donga Part Ii,18.0,758.0,2012.0,281720.0,ASSAM,South Salmara Mancachar,Mankachar,Jhowdanga Pt.II,281720.0,7251.0,18281720.0,Census Village,Jhowdanga Pt.II
3477,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,369818.0,Jhaw Donga Part Ii,18.0,758.0,2012.0,281720.0,ASSAM,South Salmara Mancachar,Mankachar,Jhowdanga Pt.II,281720.0,7251.0,18281720.0,Census Village,Jhowdanga Pt.II
3495,Assam,South Salmara-Mankachar,18,758,19,Mankachar,2559,2646,707,18,142926522.3,105525.876,372660.0,Diara,18.0,758.0,2012.0,281691.0,ASSAM,South Salmara Mancachar,Mankachar,Diara,281691.0,4054.0,18281691.0,Census Village,Diara
3574,Assam,South Salmara-Mankachar,18,758,17,South Salmara,2562,2648,707,18,390749317.2,119672.2836,387372.0,Berabhanga Char Part I,18.0,758.0,2011.0,281509.0,ASSAM,South Salmara Mancachar,South Salmara,Barabangarchar Pt.I,281509.0,578.0,18281509.0,Census Village,Barabangarchar Pt.I
3632,Assam,South Salmara-Mankachar,18,758,17,South Salmara,2562,2648,707,18,390749317.2,119672.2836,397567.0,Aminer Char,18.0,758.0,2011.0,281458.0,ASSAM,South Salmara Mancachar,South Salmara,Aminerchar,281458.0,1345.0,18281458.0,Census Village,Aminerchar
3652,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,398806.0,Shyama Gaon Part I,18.0,302.0,2017.0,282587.0,ASSAM,Goalpara,Rangjuli,Shyama Gaon Pt-I,282587.0,259.0,18282587.0,Census Village,Shyama Gaon Pt-I
3654,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,399093.0,Shyama Gaon Part I,18.0,302.0,2017.0,282587.0,ASSAM,Goalpara,Rangjuli,Shyama Gaon Pt-I,282587.0,259.0,18282587.0,Census Village,Shyama Gaon Pt-I
3660,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,400267.0,Adhopara,18.0,302.0,2017.0,282548.0,ASSAM,Goalpara,Rangjuli,Adopara,282548.0,462.0,18282548.0,Census Village,Adopara
3662,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,400313.0,Adhopara,18.0,302.0,2017.0,282548.0,ASSAM,Goalpara,Rangjuli,Adopara,282548.0,462.0,18282548.0,Census Village,Adopara
3681,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,402638.0,Panditpara,18.0,302.0,2017.0,282540.0,ASSAM,Goalpara,Rangjuli,Panditpara,282540.0,116.0,18282540.0,Census Village,Panditpara
3683,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,402709.0,Panditpara,18.0,302.0,2017.0,282540.0,ASSAM,Goalpara,Rangjuli,Panditpara,282540.0,116.0,18282540.0,Census Village,Panditpara
3685,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,402863.0,Kayasthapara,18.0,302.0,2017.0,282504.0,ASSAM,Goalpara,Rangjuli,Kayashthapara,282504.0,582.0,18282504.0,Census Village,Kayashthapara
3695,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,403485.0,Kayasthapara,18.0,302.0,2017.0,282504.0,ASSAM,Goalpara,Rangjuli,Kayashthapara,282504.0,582.0,18282504.0,Census Village,Kayashthapara
3736,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,406659.0,Allibari,18.0,302.0,2017.0,282487.0,ASSAM,Goalpara,Rangjuli,Allibari,282487.0,429.0,18282487.0,Census Village,Allibari
3737,Assam,Goalpara,18,302,27,Rongjuli,2577,2649,287,18,368065719.1,100594.3602,406666.0,Allibari,18.0,302.0,2017.0,282487.0,ASSAM,Goalpara,Rangjuli,Allibari,282487.0,429.0,18282487.0,Census Village,Allibari
4480,Assam,Dibrugarh,18,310,103,Tingkhong,2569,2659,286,18,496757948.2,135544.016,482033.0,Nagabat N.C.,18.0,310.0,2068.0,292181.0,ASSAM,Dibrugarh,Tingkhong,Nagabat No.2,292181.0,360.0,18292181.0,Census Village,Nagabat No.2
4481,Assam,Dibrugarh,18,310,103,Tingkhong,2569,2659,286,18,496757948.2,135544.016,482044.0,Nagabat N.C.,18.0,310.0,2068.0,292181.0,ASSAM,Dibrugarh,Tingkhong,Nagabat No.2,292181.0,360.0,18292181.0,Census Village,Nagabat No.2
4562,Assam,Goalpara,18,302,20,Jaleswar,2571,2660,287,18,256279084.1,120635.6763,400274.0,Marishbari Reserve,18.0,302.0,2013.0,281856.0,ASSAM,Goalpara,Lakhipur,Morichbari Reserve,281856.0,6046.0,18281856.0,Census Village,Morichbari Reserve
4605,Assam,Goalpara,18,302,20,Jaleswar,2571,2660,287,18,256279084.1,120635.6763,406983.0,Completely Eroded Village,18.0,302.0,2013.0,305761.0,ASSAM,Goalpara,Lakhipur,Khalingduar  RF,305761.0,3065.0,18305761.0,Census Village,Khalingduar  RF
4608,Assam,Goalpara,18,302,20,Jaleswar,2571,2660,287,18,256279084.1,120635.6763,409553.0,Completely Eroded Village,18.0,302.0,2013.0,305761.0,ASSAM,Goalpara,Lakhipur,Khalingduar  RF,305761.0,3065.0,18305761.0,Census Village,Khalingduar  RF
4616,Assam,Goalpara,18,302,26,Kushdhawa,2574,2661,287,18,306153546.5,126381.5118,398400.0,Gadim Pathar,18.0,302.0,2016.0,282467.0,ASSAM,Goalpara,Dudhnai,Gadim Pathar,282467.0,311.0,18282467.0,Census Village,Gadim Pathar
4617,Assam,Goalpara,18,302,26,Kushdhawa,2574,2661,287,18,306153546.5,126381.5118,398435.0,Gadim Pathar,18.0,302.0,2016.0,282467.0,ASSAM,Goalpara,Dudhnai,Gadim Pathar,282467.0,311.0,18282467.0,Census Village,Gadim Pathar
4634,Assam,Goalpara,18,302,26,Kushdhawa,2574,2661,287,18,306153546.5,126381.5118,400610.0,Prithupara,18.0,302.0,2016.0,282457.0,ASSAM,Goalpara,Dudhnai,Prithupara,282457.0,1271.0,18282457.0,Census Village,Prithupara
4639,Assam,Goalpara,18,302,26,Kushdhawa,2574,2661,287,18,306153546.5,126381.5118,401250.0,Prithupara,18.0,302.0,2016.0,282457.0,ASSAM,Goalpara,Dudhnai,Prithupara,282457.0,1271.0,18282457.0,Census Village,Prithupara
4744,Assam,Goalpara,18,302,21,Lakhipur,2575,2663,287,18,349118347.4,166508.5705,397805.0,Marishbari Reserve,18.0,302.0,2013.0,281856.0,ASSAM,Goalpara,Lakhipur,Morichbari Reserve,281856.0,6046.0,18281856.0,Census Village,Morichbari Reserve
4813,Assam,Goalpara,18,302,21,Lakhipur,2575,2663,287,18,349118347.4,166508.5705,409153.0,Completely Eroded Village,18.0,302.0,2013.0,305761.0,ASSAM,Goalpara,Lakhipur,Khalingduar  RF,305761.0,3065.0,18305761.0,Census Village,Khalingduar  RF
4835,Assam,Morigaon,18,304,46,Dulongghat Pt.,2651,2664,296,18,88444880.98,43468.60213,436882.0,Laloong Gaon,18.0,304.0,2030.0,284620.0,ASSAM,Morigaon,Mikirbheta,Lalung Gaon,284620.0,3274.0,18284620.0,Census Village,Lalung Gaon
4836,Assam,Morigaon,18,304,44,Kapili Pt.,2652,2665,296,18,58183043.72,45366.83885,,,,,,,,,,,,,,,
4913,Assam,Kamrup,18,321,188,Goroimari,2609,2667,291,18,199509279.3,79320.73273,415607.0,Choudhuripara,18.0,321.0,2120.0,302869.0,ASSAM,Kamrup,Chhaygaon,Choudhuripara,302869.0,42.0,18302869.0,Census Village,Choudhuripara
4914,Assam,Kamrup,18,321,188,Goroimari,2609,2667,291,18,199509279.3,79320.73273,415617.0,Choudhuripara,18.0,321.0,2120.0,302869.0,ASSAM,Kamrup,Chhaygaon,Choudhuripara,302869.0,42.0,18302869.0,Census Village,Choudhuripara
4966,Assam,Golaghat,18,313,125,Kakodonga,2584,2670,288,18,185980530.5,128387.8628,,,,,,,,,,,,,,,
5000,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,318444.0,Nitainagar I,18.0,318.0,2105.0,300975.0,ASSAM,Hailakandi,Ramkrishna Nagar,Nitainagar Pt I,300975.0,847.0,18300975.0,Census Village,Nitainagar Pt I
5001,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,318492.0,Nitainagar I,18.0,318.0,2105.0,300975.0,ASSAM,Hailakandi,Ramkrishna Nagar,Nitainagar Pt I,300975.0,847.0,18300975.0,Census Village,Nitainagar Pt I
5002,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,318862.0,Boalipar Iii,18.0,318.0,2105.0,300996.0,ASSAM,Hailakandi,Ramkrishna Nagar,Boalipar Pt III,300996.0,1806.0,18300996.0,Census Village,Boalipar Pt III
5003,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,319052.0,Saidbond Iii,18.0,318.0,2105.0,300970.0,ASSAM,Hailakandi,Ramkrishna Nagar,Sayedbond Pt III,300970.0,1265.0,18300970.0,Census Village,Sayedbond Pt III
5004,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,319153.0,Saidbond Iii,18.0,318.0,2105.0,300970.0,ASSAM,Hailakandi,Ramkrishna Nagar,Sayedbond Pt III,300970.0,1265.0,18300970.0,Census Village,Sayedbond Pt III
5005,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,319171.0,Saidbond Ii,18.0,318.0,2105.0,300973.0,ASSAM,Hailakandi,Ramkrishna Nagar,Sayedbond Pt II,300973.0,1064.0,18300973.0,Census Village,Sayedbond Pt II
5006,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,319211.0,Saidbond Ii,18.0,318.0,2105.0,300973.0,ASSAM,Hailakandi,Ramkrishna Nagar,Sayedbond Pt II,300973.0,1064.0,18300973.0,Census Village,Sayedbond Pt II
5008,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,319806.0,Matirgram,18.0,318.0,2105.0,300972.0,ASSAM,Hailakandi,Ramkrishna Nagar,Matirgram,300972.0,512.0,18300972.0,Census Village,Matirgram
5009,Assam,Hailakandi,18,318,168,Algapur,2586,2672,289,18,190438759.0,80432.57899,319871.0,Matirgram,18.0,318.0,2105.0,300972.0,ASSAM,Hailakandi,Ramkrishna Nagar,Matirgram,300972.0,512.0,18300972.0,Census Village,Matirgram
